pedido_id;data_pedido;cliente_id;estado;cidade;forma_pagamento;entregue_no_prazo;valor_total
7454;2025-04-25;C7453;RJ;Petrópolis;Pix;Sim;6314,16
7455;2025-05-26;C7454;CE;Juazeiro do Norte;Cartão de crédito;Não;6713,460000000001
7456;2024-12-22;C7455;MG;Uberlândia;Pix;Sim;17486,27
7457;2024-12-29;C7456;RJ;Petrópolis;Pix;Não;7153,799999999999
7458;2025-01-31;C7457;CE;Sobral;Cartão de crédito;Sim;11057,880000000001
7459;2025-03-21;C7458;BA;Salvador;Cartão de crédito;Sim;9238,869999999999
7460;2025-01-18;C7459;MG;Uberlândia;Boleto;Não;14456,35
7461;2025-05-26;C7460;CE;Fortaleza;Cartão de débito;Não;3793,69
7462;2025-01-16;C7461;RS;Pelotas;Boleto;Não;30821,040000000005
7463;2025-01-24;C7462;PR;Curitiba;Cartão de crédito;Não;35114,75
7464;2025-02-12;C7463;MG;Uberlândia;Cartão de crédito;Não;26605,16
7465;2025-03-08;C7464;AM;Manaus;Cartão de crédito;Não;17593,070000000003
7466;2025-01-07;C7465;RJ;Niterói;Cartão de crédito;Sim;13169,93
7467;2025-05-01;C7466;PE;Caruaru;Pix;Não;21297,25
7468;2025-02-17;C7467;PE;Olinda;Pix;Não;21068,33
7469;2025-05-25;C7468;AM;Manaus;Cartão de débito;Não;3123,73
7470;2025-01-06;C7469;MG;Belo Horizonte;Pix;Não;3668,2599999999998
7471;2025-06-08;C7470;PE;Recife;Boleto;Sim;15675,199999999999
7472;2025-04-01;C7471;MG;Belo Horizonte;Cartão de crédito;Sim;15246,86
7473;2025-04-27;C7472;MG;Contagem;Pix;Não;3310,16
7474;2025-04-24;C7473;MG;Belo Horizonte;Cartão de débito;Não;6141,6
7475;2025-02-10;C7474;CE;Sobral;Pix;Sim;10475,41
7476;2025-04-06;C7475;CE;Sobral;Pix;Não;419104,86
7477;2025-01-03;C7476;PE;Olinda;Cartão de débito;Sim;24256,37
7478;2025-04-15;C7477;PE;Caruaru;Cartão de crédito;Não;4396,65
7479;2025-03-02;C7478;BA;Vitória da Conquista;Boleto;Não;14299,25
7480;2025-02-01;C7479;AM;Itacoatiara;Boleto;Sim;12486,150000000001
7481;2025-05-31;C7480;SP;Santos;Pix;Não;31608,41
7482;2025-01-16;C7481;RJ;Petrópolis;Pix;Sim;18118,29
7483;2025-04-15;C7482;MG;Contagem;Boleto;Não;5249,290000000001
7484;2025-06-10;C7483;AM;Manaus;Cartão de crédito;Sim;23540,750000000004
7485;2025-05-01;C7484;CE;Sobral;Cartão de crédito;Não;28851,77
7486;2024-12-27;C7485;SP;Campinas;Cartão de crédito;Não;24824,300000000003
7487;2025-05-21;C7486;CE;Sobral;Pix;Não;3661,28
7488;2025-04-09;C7487;PE;Olinda;Boleto;Não;8080,240000000001
7489;2025-02-08;C7488;MG;Belo Horizonte;Boleto;Não;18275,04
7490;2025-04-17;C7489;SP;Santos;Pix;Sim;30265,030000000002
7491;2025-01-24;C7490;SP;Santos;Boleto;Sim;16620,62
7492;2025-05-02;C7491;RS;Caxias do Sul;Cartão de crédito;Sim;1076626,64
7493;2025-03-05;C7492;AM;Manaus;Boleto;Não;3267,2000000000003
7494;2025-02-12;C7493;MG;Contagem;Boleto;Não;9218,52
7495;2025-03-01;C7494;RS;Porto Alegre;Cartão de crédito;Sim;9764,449999999999
7496;2025-03-21;C7495;MG;Contagem;Pix;Não;14651,380000000001
7497;2025-04-18;C7496;MG;Uberlândia;Cartão de débito;Não;27224,61
7498;2025-02-27;C7497;MG;Contagem;Cartão de crédito;Não;31689,839999999997
7499;2024-12-25;C7498;RJ;Rio de Janeiro;Cartão de débito;Não;9715,869999999999
7500;2024-12-16;C7499;PE;Olinda;Cartão de débito;Não;15546,050000000001
7501;2024-12-29;C7500;MG;Belo Horizonte;Boleto;Sim;14472,3
7502;2025-06-05;C7501;RS;Porto Alegre;Cartão de crédito;Sim;18141,83
7503;2024-12-31;C7502;CE;Juazeiro do Norte;Pix;Não;16068,91
7504;2025-01-19;C7503;CE;Sobral;Cartão de débito;Não;10653,61
7505;2025-05-10;C7504;PE;Olinda;Boleto;Sim;3375,8999999999996
7506;2025-02-23;C7505;AM;Parintins;Cartão de crédito;Não;20764,66
7507;2025-02-10;C7506;CE;Juazeiro do Norte;Boleto;Sim;45125,31
7508;2025-04-20;C7507;RJ;Petrópolis;Boleto;Não;9690,22
7509;2025-03-07;C7508;RS;Caxias do Sul;Boleto;Não;17889,93
7510;2024-12-17;C7509;RJ;Niterói;Pix;Não;6898,09
7511;2025-01-03;C7510;BA;Vitória da Conquista;Cartão de débito;Não;9338,99
7512;2025-02-24;C7511;MG;Uberlândia;Cartão de crédito;Sim;11212,21
7513;2025-02-28;C7512;RJ;Rio de Janeiro;Pix;Sim;7147,200000000001
7514;2025-05-21;C7513;AM;Manaus;Pix;Não;18438,99
7515;2025-05-17;C7514;BA;Vitória da Conquista;Boleto;Não;28919,31
7516;2025-01-16;C7515;BA;Salvador;Cartão de crédito;Sim;32863,84
7517;2025-04-08;C7516;SP;Santos;Cartão de débito;Sim;38565,62
7518;2025-03-19;C7517;RJ;Rio de Janeiro;Cartão de débito;Não;34121,71
7519;2025-01-01;C7518;MG;Belo Horizonte;Cartão de débito;Não;7330,86
7520;2025-02-27;C7519;RS;Caxias do Sul;Cartão de crédito;Não;10964,73
7521;2025-01-15;C7520;RS;Caxias do Sul;Boleto;Não;91641,41
7522;2025-03-11;C7521;MG;Belo Horizonte;Boleto;Sim;30378,879999999997
7523;2025-04-15;C7522;PE;Olinda;Boleto;Sim;13037,14
7524;2025-05-12;C7523;RS;Caxias do Sul;Cartão de débito;Não;2641,86
7525;2024-12-22;C7524;RJ;Niterói;Cartão de débito;Não;650,58
7526;2025-01-23;C7525;MG;Contagem;Pix;Sim;20643,36
7527;2025-06-11;C7526;MG;Contagem;Pix;Sim;19112,75
7528;2025-01-13;C7527;RJ;Niterói;Boleto;Sim;7573,22
7529;2024-12-22;C7528;SP;São Paulo;Cartão de crédito;Não;7111,469999999999
7530;2025-04-05;C7529;CE;Fortaleza;Pix;Sim;6890,460000000001
7531;2024-12-16;C7530;SP;São Paulo;Pix;Não;14709,37
7532;2025-03-25;C7531;MG;Contagem;Boleto;Não;21003,96
7533;2025-04-21;C7532;SP;Santos;Pix;Não;7438,3
7534;2025-05-05;C7533;PE;Olinda;Cartão de crédito;Sim;7741,12
7535;2025-05-17;C7534;SP;Campinas;Pix;Sim;16380,04
7536;2025-02-14;C7535;AM;Parintins;Boleto;Não;8912,279999999999
7537;2025-02-05;C7536;PE;Recife;Cartão de crédito;Não;37340,21
7538;2025-01-03;C7537;AM;Parintins;Cartão de crédito;Não;3519,38
7539;2025-01-15;C7538;RS;Pelotas;Cartão de débito;Sim;6833,3
7540;2025-04-26;C7539;AM;Manaus;Pix;Sim;22626,4
7541;2025-05-18;C7540;RS;Pelotas;Pix;Sim;11669,76
7542;2025-03-02;C7541;PR;Londrina;Cartão de crédito;Não;24056,28
7543;2025-06-06;C7542;BA;Salvador;Cartão de crédito;Sim;8292,109999999999
7544;2025-03-15;C7543;SP;Santos;Cartão de débito;Não;25487,260000000002
7545;2025-02-03;C7544;PE;Recife;Boleto;Não;22162,65
7546;2025-06-11;C7545;AM;Parintins;Cartão de crédito;Sim;22815,809999999998
7547;2024-12-19;C7546;PR;Curitiba;Boleto;Sim;646029,99
7548;2024-12-20;C7547;PE;Recife;Cartão de débito;Não;10541,68
7549;2025-03-06;C7548;AM;Manaus;Cartão de débito;Sim;22810,35
7550;2025-01-04;C7549;SP;Santos;Cartão de débito;Não;12868,2
7551;2025-03-11;C7550;SP;Campinas;Cartão de crédito;Sim;7686,37
7552;2025-01-30;C7551;MG;Belo Horizonte;Cartão de débito;Sim;6990,9
7553;2025-03-16;C7552;RS;Porto Alegre;Pix;Sim;23303,879999999997
7554;2024-12-25;C7553;RJ;Rio de Janeiro;Cartão de crédito;Não;8553,88
7555;2025-01-30;C7554;BA;Salvador;Cartão de débito;Não;9534,810000000001
7556;2025-01-29;C7555;PR;Maringá;Pix;Não;13482,899999999998
7557;2025-02-26;C7556;RJ;Petrópolis;Cartão de débito;Não;15470,329999999998
7558;2025-06-09;C7557;BA;Salvador;Cartão de débito;Não;5614,24
7559;2025-03-09;C7558;RJ;Rio de Janeiro;Boleto;Sim;4711,29
7560;2025-05-19;C7559;PE;Recife;Boleto;Sim;24826,370000000003
7561;2025-06-06;C7560;CE;Fortaleza;Cartão de crédito;Sim;0,0
7562;2025-02-07;C7561;RJ;Petrópolis;Pix;Sim;36974,490000000005
7563;2025-05-23;C7562;SP;Campinas;Cartão de crédito;Sim;6830,62
7564;2025-03-20;C7563;SP;São Paulo;Cartão de crédito;Não;3391,86
7565;2025-05-08;C7564;PE;Caruaru;Pix;Sim;0,0
7566;2025-03-11;C7565;BA;Salvador;Boleto;Não;17783,53
7567;2025-06-13;C7566;PE;Recife;Cartão de débito;Sim;14904,519999999999
7568;2025-05-21;C7567;MG;Contagem;Pix;Sim;20652,530000000002
7569;2025-01-22;C7568;RS;Caxias do Sul;Pix;Sim;4699,5
7570;2025-02-07;C7569;AM;Manaus;Cartão de débito;Sim;37097,270000000004
7571;2025-03-28;C7570;AM;Manaus;Boleto;Sim;7569,349999999999
7572;2025-05-19;C7571;CE;Sobral;Cartão de débito;Não;13522,64
7573;2025-06-06;C7572;SP;São Paulo;Cartão de crédito;Sim;23337,379999999997
7574;2025-04-29;C7573;CE;Juazeiro do Norte;Cartão de débito;Sim;9751,46
7575;2024-12-28;C7574;SP;São Paulo;Boleto;Não;17156,519999999997
7576;2025-01-11;C7575;BA;Feira de Santana;Boleto;Não;25723,08
7577;2025-04-14;C7576;CE;Fortaleza;Cartão de crédito;Sim;13972,240000000002
7578;2025-03-28;C7577;AM;Manaus;Cartão de débito;Sim;25988,68
7579;2025-03-03;C7578;CE;Sobral;Cartão de crédito;Sim;15325,41
7580;2025-04-15;C7579;BA;Vitória da Conquista;Pix;Não;27768,18
7581;2024-12-28;C7580;PE;Recife;Boleto;Sim;9732,54
7582;2025-04-22;C7581;RJ;Niterói;Cartão de débito;Sim;5951,82
7583;2025-02-18;C7582;BA;Vitória da Conquista;Pix;Sim;30572,399999999998
7584;2025-04-05;C7583;PE;Recife;Cartão de crédito;Não;6411,77
7585;2025-05-15;C7584;CE;Fortaleza;Pix;Sim;3815,19
7586;2025-01-19;C7585;BA;Vitória da Conquista;Pix;Sim;15579,83
7587;2025-01-23;C7586;PE;Olinda;Cartão de débito;Não;35165,33
7588;2025-02-18;C7587;BA;Vitória da Conquista;Boleto;Não;28689,36
7589;2025-03-11;C7588;BA;Feira de Santana;Cartão de débito;Sim;8062,91
7590;2025-02-06;C7589;SP;Campinas;Cartão de débito;Sim;14148,23
7591;2025-04-07;C7590;CE;Juazeiro do Norte;Pix;Sim;615,21
7592;2025-04-07;C7591;PR;Curitiba;Boleto;Sim;22380,21
7593;2025-05-30;C7592;MG;Contagem;Cartão de débito;Sim;19462,41
7594;2025-01-13;C7593;PE;Caruaru;Pix;Sim;12876,970000000001
7595;2025-04-29;C7594;CE;Juazeiro do Norte;Boleto;Sim;38533,47
7596;2025-01-25;C7595;PE;Caruaru;Cartão de débito;Sim;14871,55
7597;2025-04-13;C7596;PR;Londrina;Cartão de débito;Sim;23944,7
7598;2025-02-14;C7597;SP;Campinas;Cartão de crédito;Sim;23061,61
7599;2025-01-25;C7598;CE;Sobral;Cartão de crédito;Não;26774,300000000003
7600;2025-01-19;C7599;AM;Parintins;Pix;Sim;22470,62
7601;2024-12-18;C7600;CE;Juazeiro do Norte;Cartão de débito;Sim;6988,83
7602;2025-04-07;C7601;AM;Manaus;Pix;Sim;14907,810000000001
7603;2025-06-08;C7602;MG;Uberlândia;Boleto;Sim;12086,400000000001
7604;2025-04-05;C7603;RJ;Rio de Janeiro;Pix;Não;502,04
7605;2025-03-04;C7604;MG;Contagem;Pix;Sim;2370,22
7606;2025-05-31;C7605;CE;Juazeiro do Norte;Cartão de débito;Não;15118,039999999999
7607;2025-01-17;C7606;MG;Uberlândia;Pix;Sim;184310,06
7608;2025-05-18;C7607;RJ;Niterói;Boleto;Sim;16404,47
7609;2025-01-02;C7608;RS;Caxias do Sul;Boleto;Sim;2693,84
7610;2025-04-24;C7609;RJ;Petrópolis;Boleto;Sim;954792,25
7611;2025-01-01;C7610;AM;Itacoatiara;Boleto;Sim;3075,65
7612;2025-03-26;C7611;RJ;Niterói;Boleto;Não;11620,23
7613;2025-04-16;C7612;SP;Campinas;Boleto;Sim;29976,870000000003
7614;2025-01-23;C7613;AM;Itacoatiara;Cartão de crédito;Sim;14341,66
7615;2025-02-08;C7614;MG;Uberlândia;Cartão de débito;Sim;16291,02
7616;2025-03-20;C7615;CE;Sobral;Cartão de débito;Sim;20004,5
7617;2025-02-11;C7616;PR;Londrina;Boleto;Não;6629,97
7618;2025-03-13;C7617;RS;Porto Alegre;Cartão de crédito;Não;570,79
7619;2025-01-20;C7618;PR;Londrina;Pix;Sim;6993,639999999999
7620;2025-04-13;C7619;CE;Sobral;Boleto;Não;3474,6400000000003
7621;2025-02-26;C7620;PR;Maringá;Cartão de crédito;Sim;509,65
7622;2025-04-05;C7621;CE;Fortaleza;Cartão de crédito;Não;24573,730000000003
7623;2025-03-29;C7622;MG;Uberlândia;Cartão de crédito;Sim;19737,280000000002
7624;2025-05-02;C7623;MG;Uberlândia;Cartão de crédito;Sim;4591,03
7625;2025-06-11;C7624;CE;Fortaleza;Cartão de débito;Sim;1978,79
7626;2025-01-11;C7625;RS;Caxias do Sul;Cartão de débito;Não;9798,71
7627;2025-06-06;C7626;PR;Londrina;Pix;Sim;11256,23
7628;2025-05-31;C7627;RS;Porto Alegre;Cartão de crédito;Sim;3877,9799999999996
7629;2025-02-23;C7628;BA;Vitória da Conquista;Boleto;Não;907,71
7630;2025-03-19;C7629;PR;Maringá;Boleto;Não;8484,01
7631;2025-02-15;C7630;AM;Itacoatiara;Pix;Não;0,0
7632;2025-03-16;C7631;RS;Pelotas;Cartão de débito;Não;11725,92
7633;2025-03-18;C7632;MG;Uberlândia;Cartão de débito;Não;5888,33
7634;2025-01-28;C7633;PR;Londrina;Cartão de crédito;Sim;8846,41
7635;2025-02-27;C7634;PR;Londrina;Pix;Sim;17570,940000000002
7636;2025-06-06;C7635;MG;Contagem;Boleto;Sim;25302,87
7637;2025-01-07;C7636;MG;Contagem;Cartão de débito;Sim;38419,06999999999
7638;2025-04-05;C7637;BA;Salvador;Cartão de crédito;Não;8585,01
7639;2025-02-01;C7638;MG;Uberlândia;Boleto;Não;28785,590000000004
7640;2025-05-23;C7639;MG;Belo Horizonte;Cartão de crédito;Não;29378,7
7641;2024-12-20;C7640;PR;Curitiba;Boleto;Não;7371,9400000000005
7642;2024-12-27;C7641;AM;Manaus;Boleto;Sim;24482,319999999996
7643;2025-06-04;C7642;SP;Campinas;Pix;Sim;12405,48
7644;2025-05-21;C7643;CE;Juazeiro do Norte;Cartão de débito;Sim;8716,51
7645;2025-03-05;C7644;AM;Itacoatiara;Boleto;Não;7718,24
7646;2025-04-03;C7645;CE;Juazeiro do Norte;Cartão de débito;Não;21151,33
7647;2025-02-22;C7646;PR;Maringá;Cartão de crédito;Não;323,21
7648;2025-05-24;C7647;SP;São Paulo;Cartão de crédito;Não;3112,14
7649;2025-01-26;C7648;SP;Campinas;Cartão de débito;Não;4733,089999999999
7650;2025-03-23;C7649;PR;Curitiba;Boleto;Sim;9317,44
7651;2025-01-01;C7650;BA;Vitória da Conquista;Cartão de débito;Não;1733,52
7652;2025-01-28;C7651;BA;Salvador;Cartão de crédito;Não;14495,099999999999
7653;2025-02-09;C7652;RJ;Petrópolis;Pix;Sim;9660,77
7654;2025-05-15;C7653;CE;Juazeiro do Norte;Cartão de crédito;Não;4420,8
7655;2025-04-26;C7654;PE;Recife;Pix;Não;3381,04
7656;2024-12-27;C7655;PE;Olinda;Cartão de crédito;Não;17676,8
7657;2025-01-31;C7656;PR;Londrina;Boleto;Não;32914,36
7658;2025-05-31;C7657;AM;Manaus;Cartão de débito;Não;19109,04
7659;2025-03-03;C7658;PE;Olinda;Boleto;Sim;23892,589999999997
7660;2025-01-31;C7659;PE;Caruaru;Pix;Sim;8263,19
7661;2025-04-30;C7660;RJ;Rio de Janeiro;Cartão de débito;Não;6358,1900000000005
7662;2025-04-08;C7661;CE;Sobral;Boleto;Sim;17491,93
7663;2024-12-24;C7662;PE;Recife;Cartão de crédito;Não;9513,98
7664;2025-02-15;C7663;RS;Caxias do Sul;Cartão de débito;Não;2786,74
7665;2025-05-04;C7664;MG;Belo Horizonte;Cartão de débito;Não;8213,13
7666;2025-06-15;C7665;RS;Pelotas;Pix;Sim;8523,41
7667;2025-02-01;C7666;RS;Pelotas;Boleto;Não;4162,45
7668;2025-03-27;C7667;AM;Itacoatiara;Pix;Sim;15213,51
7669;2024-12-30;C7668;SP;São Paulo;Cartão de débito;Não;10871,77
7670;2025-02-14;C7669;RS;Pelotas;Pix;Sim;198963,27
7671;2025-03-31;C7670;RS;Caxias do Sul;Cartão de débito;Não;11439,98
7672;2025-04-10;C7671;BA;Salvador;Cartão de crédito;Não;1079,65
7673;2025-05-30;C7672;CE;Fortaleza;Boleto;Não;22270,690000000002
7674;2025-02-05;C7673;PE;Olinda;Pix;Sim;10831,3
7675;2025-01-09;C7674;PR;Maringá;Cartão de crédito;Não;2712,67
7676;2024-12-26;C7675;MG;Contagem;Cartão de crédito;Sim;3181,04
7677;2025-01-26;C7676;PR;Londrina;Cartão de débito;Não;17145,34
7678;2025-05-01;C7677;MG;Belo Horizonte;Boleto;Não;21580,07
7679;2025-01-02;C7678;PE;Caruaru;Boleto;Sim;13684,4
7680;2025-03-15;C7679;RS;Caxias do Sul;Cartão de crédito;Sim;18915,99
7681;2025-04-04;C7680;MG;Belo Horizonte;Cartão de débito;Não;16242,23
7682;2025-03-24;C7681;PR;Maringá;Boleto;Não;10872,32
7683;2025-03-12;C7682;PR;Curitiba;Boleto;Sim;10472,9
7684;2025-01-01;C7683;SP;São Paulo;Boleto;Não;4346,97
7685;2025-02-18;C7684;CE;Juazeiro do Norte;Boleto;Sim;11702,109999999999
7686;2025-04-05;C7685;RJ;Rio de Janeiro;Cartão de débito;Sim;3953,78
7687;2025-01-03;C7686;BA;Vitória da Conquista;Cartão de crédito;Não;0,0
7688;2025-01-15;C7687;CE;Fortaleza;Cartão de crédito;Sim;27042,88
7689;2025-06-12;C7688;SP;Campinas;Boleto;Não;17456,89
7690;2025-02-21;C7689;PR;Curitiba;Pix;Não;17622,66
7691;2025-03-08;C7690;MG;Contagem;Boleto;Sim;12295,619999999999
7692;2024-12-21;C7691;RJ;Rio de Janeiro;Cartão de débito;Sim;24565,9
7693;2025-03-28;C7692;BA;Feira de Santana;Cartão de débito;Sim;29301,350000000006
7694;2025-05-18;C7693;MG;Belo Horizonte;Pix;Sim;5113,12
7695;2025-03-22;C7694;RJ;Rio de Janeiro;Pix;Não;402232,02999999997
7696;2025-03-07;C7695;SP;São Paulo;Cartão de crédito;Sim;9722,64
7697;2025-04-12;C7696;AM;Itacoatiara;Cartão de crédito;Não;16036,740000000002
7698;2025-03-01;C7697;RJ;Niterói;Cartão de crédito;Sim;20623,95
7699;2025-05-12;C7698;RS;Pelotas;Cartão de crédito;Sim;14652,31
7700;2025-05-25;C7699;RJ;Petrópolis;Cartão de débito;Sim;4971,6
7701;2025-01-07;C7700;MG;Contagem;Boleto;Sim;28633,2
7702;2025-05-06;C7701;RJ;Rio de Janeiro;Boleto;Não;21480,22
7703;2025-01-03;C7702;PR;Curitiba;Cartão de débito;Sim;20438,92
7704;2025-05-22;C7703;RJ;Petrópolis;Cartão de crédito;Sim;176505,88
7705;2025-04-05;C7704;BA;Feira de Santana;Cartão de débito;Sim;20798,25
7706;2025-01-07;C7705;RJ;Rio de Janeiro;Pix;Não;5910,98
7707;2025-03-10;C7706;MG;Uberlândia;Cartão de crédito;Sim;152944,71
7708;2025-01-19;C7707;PR;Londrina;Pix;Sim;1224115,2999999998
7709;2024-12-16;C7708;AM;Manaus;Pix;Sim;20159,559999999998
7710;2025-03-16;C7709;PR;Curitiba;Pix;Sim;1278,58
7711;2025-01-05;C7710;AM;Manaus;Pix;Não;13317,58
7712;2025-04-29;C7711;RS;Pelotas;Cartão de crédito;Sim;13582,43
7713;2025-05-10;C7712;PR;Londrina;Cartão de crédito;Não;18554,48
7714;2025-05-08;C7713;RS;Caxias do Sul;Boleto;Não;22097,36
7715;2025-02-06;C7714;BA;Vitória da Conquista;Pix;Não;8826,220000000001
7716;2025-02-23;C7715;PE;Recife;Cartão de crédito;Não;29789,69
7717;2025-03-10;C7716;PR;Curitiba;Cartão de crédito;Não;448,7
7718;2025-05-12;C7717;RJ;Niterói;Pix;Sim;31393,87
7719;2025-02-08;C7718;RJ;Rio de Janeiro;Pix;Não;6470,0
7720;2025-05-09;C7719;RJ;Petrópolis;Cartão de débito;Sim;7193,53
7721;2025-01-28;C7720;PR;Curitiba;Boleto;Sim;16503,17
7722;2025-05-12;C7721;PE;Recife;Cartão de débito;Não;15624,339999999998
7723;2025-04-16;C7722;CE;Juazeiro do Norte;Boleto;Não;27546,550000000003
7724;2025-02-01;C7723;PR;Londrina;Pix;Não;17153,04
7725;2025-06-11;C7724;AM;Parintins;Cartão de débito;Não;13025,16
7726;2024-12-21;C7725;RJ;Rio de Janeiro;Boleto;Não;7334,14
7727;2025-01-22;C7726;CE;Fortaleza;Cartão de débito;Sim;16229,59
7728;2025-01-09;C7727;RJ;Petrópolis;Cartão de crédito;Sim;17019,46
7729;2025-01-24;C7728;CE;Sobral;Cartão de crédito;Sim;13681,33
7730;2025-06-09;C7729;PE;Caruaru;Boleto;Sim;29998,23
7731;2025-03-30;C7730;RS;Pelotas;Cartão de crédito;Sim;18071,829999999998
7732;2025-01-04;C7731;AM;Parintins;Pix;Sim;23298,17
7733;2024-12-25;C7732;RS;Pelotas;Pix;Não;10711,919999999998
7734;2025-02-22;C7733;AM;Parintins;Boleto;Sim;19257,5
7735;2025-06-09;C7734;SP;Campinas;Cartão de crédito;Não;25846,690000000002
7736;2025-03-23;C7735;CE;Juazeiro do Norte;Pix;Não;17431,940000000002
7737;2024-12-27;C7736;CE;Fortaleza;Cartão de crédito;Sim;22058,16
7738;2025-01-02;C7737;AM;Itacoatiara;Boleto;Sim;34841,75
7739;2025-01-17;C7738;CE;Juazeiro do Norte;Cartão de débito;Não;17121,63
7740;2025-06-03;C7739;PE;Olinda;Cartão de crédito;Não;1305828,1099999999
7741;2025-01-18;C7740;AM;Itacoatiara;Pix;Não;14628,060000000001
7742;2025-01-09;C7741;AM;Manaus;Cartão de crédito;Não;43497,5
7743;2025-04-02;C7742;RS;Caxias do Sul;Pix;Não;34024,17
7744;2025-04-06;C7743;RS;Caxias do Sul;Cartão de crédito;Sim;4504,09
7745;2025-04-05;C7744;SP;São Paulo;Boleto;Não;3651,25
7746;2025-01-21;C7745;SP;Santos;Boleto;Não;4587,9
7747;2025-04-30;C7746;RJ;Niterói;Boleto;Não;3754,8
7748;2025-02-22;C7747;PE;Olinda;Cartão de crédito;Sim;14373,710000000001
7749;2025-04-09;C7748;BA;Salvador;Boleto;Sim;5822,26
7750;2025-05-15;C7749;RJ;Niterói;Cartão de crédito;Não;14068,67
7751;2025-03-13;C7750;MG;Belo Horizonte;Boleto;Sim;10533,49
7752;2025-05-08;C7751;CE;Sobral;Pix;Não;22023,07
7753;2025-03-29;C7752;RS;Porto Alegre;Pix;Sim;27154,949999999997
7754;2025-01-02;C7753;PR;Londrina;Pix;Não;1429,02
7755;2025-05-26;C7754;RJ;Niterói;Cartão de crédito;Sim;23682,17
7756;2025-02-21;C7755;PR;Londrina;Boleto;Sim;13151,62
7757;2025-03-07;C7756;RS;Caxias do Sul;Pix;Sim;9764,12
7758;2025-04-08;C7757;CE;Sobral;Cartão de crédito;Sim;4253,8
7759;2025-01-31;C7758;RS;Caxias do Sul;Cartão de crédito;Não;592,21
7760;2025-03-20;C7759;PE;Recife;Cartão de crédito;Sim;17609,23
7761;2025-02-23;C7760;PR;Londrina;Cartão de crédito;Não;23250,07
7762;2025-02-09;C7761;PE;Recife;Boleto;Sim;23782,94
7763;2025-04-02;C7762;RS;Pelotas;Boleto;Não;28423,399999999998
7764;2025-01-04;C7763;AM;Parintins;Cartão de débito;Não;2510,54
7765;2025-01-08;C7764;PE;Olinda;Pix;Sim;2263,28
7766;2025-04-10;C7765;SP;Santos;Cartão de débito;Não;9596,93
7767;2025-01-26;C7766;BA;Vitória da Conquista;Pix;Não;0,0
7768;2025-02-10;C7767;AM;Itacoatiara;Pix;Sim;18806,54
7769;2025-01-19;C7768;AM;Manaus;Boleto;Não;18879,739999999998
7770;2025-01-10;C7769;MG;Belo Horizonte;Cartão de débito;Não;30777,22
7771;2025-06-14;C7770;PE;Olinda;Boleto;Sim;28847,04
7772;2025-04-29;C7771;BA;Feira de Santana;Boleto;Não;20766,9
7773;2025-01-11;C7772;MG;Uberlândia;Cartão de débito;Não;14045,93
7774;2025-05-09;C7773;BA;Salvador;Cartão de débito;Sim;10799,88
7775;2025-04-10;C7774;SP;São Paulo;Boleto;Não;3217,42
7776;2025-03-07;C7775;CE;Sobral;Pix;Não;14874,890000000001
7777;2025-03-02;C7776;SP;São Paulo;Cartão de débito;Não;6963,14
7778;2025-02-25;C7777;MG;Belo Horizonte;Boleto;Não;1770,56
7779;2025-04-27;C7778;AM;Manaus;Cartão de crédito;Não;22018,440000000002
7780;2025-04-09;C7779;SP;São Paulo;Cartão de crédito;Não;18317,74
7781;2025-01-05;C7780;RS;Porto Alegre;Pix;Não;7142,17
7782;2025-02-03;C7781;RJ;Niterói;Cartão de débito;Sim;0,0
7783;2025-04-30;C7782;RJ;Petrópolis;Cartão de crédito;Não;22079,76
7784;2025-02-13;C7783;CE;Fortaleza;Cartão de débito;Sim;711,39
7785;2025-03-13;C7784;PR;Londrina;Pix;Sim;24169,51
7786;2025-02-28;C7785;PE;Recife;Cartão de débito;Sim;5405,42
7787;2025-03-13;C7786;MG;Belo Horizonte;Boleto;Não;20776,77
7788;2025-01-23;C7787;PE;Olinda;Cartão de crédito;Não;19621,039999999997
7789;2025-04-19;C7788;AM;Parintins;Cartão de crédito;Não;22092,5
7790;2025-01-18;C7789;AM;Parintins;Pix;Sim;11626,650000000001
7791;2025-04-04;C7790;RS;Porto Alegre;Boleto;Não;29131,82
7792;2025-01-05;C7791;PR;Londrina;Cartão de crédito;Sim;2030,28
7793;2025-03-06;C7792;SP;Santos;Cartão de débito;Não;33917,38
7794;2025-01-31;C7793;AM;Parintins;Boleto;Não;13311,13
7795;2025-03-16;C7794;RJ;Petrópolis;Cartão de débito;Não;17640,77
7796;2025-04-01;C7795;PE;Recife;Pix;Não;21990,78
7797;2025-06-03;C7796;RS;Porto Alegre;Cartão de débito;Não;29474,809999999998
7798;2025-02-26;C7797;BA;Salvador;Pix;Não;10562,23
7799;2025-03-08;C7798;PE;Recife;Boleto;Sim;8700,98
7800;2025-03-12;C7799;CE;Juazeiro do Norte;Pix;Não;6088,68
7801;2025-04-24;C7800;PE;Recife;Cartão de débito;Não;13570,2
7802;2025-03-01;C7801;AM;Manaus;Boleto;Não;22126,64
7803;2025-04-12;C7802;AM;Itacoatiara;Boleto;Não;7977,35
