pedido_id;categoria_produto;nome_produto;preco_unitario;quantidade
7283;Eletrônicos;Fone de Ouvido;187,69;3,0
7283;Casa;Cadeira;4961,4;2,0
7283;Esporte;Bicicleta;3955,17;1,0
7283;Casa;Sofá;3098,33;3,0
7283;Esporte;Luvas;3911,85;1,0
7284;Moda;Calça Jeans;68,94;1,0
7285;Moda;Calça Jeans;3466,76;3,0
7285;Moda;Camiseta;3317,23;2,0
7286;Moda;Tênis;164,66;3,0
7287;Esporte;Bola de Futebol;1314,77;1,0
7287;Livros;Ficção Científica;3880,67;3,0
7288;Esporte;Luvas;2590,03;2,0
7288;Eletrônicos;Tablet;3272,02;2,0
7288;Eletrônicos;Notebook;2336,62;2,0
7288;Casa;Sofá;4763,25;1,0
7289;Casa;Liquidificador;1803,91;2,0
7289;Moda;Camiseta;4220,38;3,0
7289;Moda;Calça Jeans;973,84;1,0
7289;Casa;Sofá;176,83;3,0
7290;Casa;Aspirador de Pó;1494,19;2,0
7290;Eletrônicos;Tablet;1828,83;3,0
7290;Esporte;Bicicleta;548,43;3,0
7290;Casa;Sofá;4202,29;2,0
7290;Esporte;Bicicleta;2542,27;3,0
7291;Esporte;Luvas;86,03;2,0
7292;Casa;Liquidificador;4379,96;1,0
7292;Esporte;Bola de Futebol;1578,54;1,0
7292;Livros;Ficção Científica;2735,16;2,0
7292;Esporte;Tênis Esportivo;2532,79;1,0
7293;Casa;Liquidificador;3397,75;3,0
7293;Moda;Calça Jeans;3167,54;87,0
7293;Casa;Sofá;4967,22;2,0
7293;Eletrônicos;Notebook;642,86;3,0
7294;Casa;Aspirador de Pó;1344,09;3,0
7295;Casa;Cadeira;4428,6;2,0
7296;Casa;Sofá;2768,37;1,0
7296;Livros;Ficção Científica;986,22;2,0
7296;Livros;Autoajuda;4592,15;2,0
7297;Esporte;Bola de Futebol;938,51;1,0
7297;Eletrônicos;Smartphone;2129,11;2,0
7298;Livros;Romance;1621,28;3,0
7298;Casa;Sofá;3188,01;2,0
7298;Moda;Camiseta;2670,09;3,0
7298;Casa;Liquidificador;4214,06;1,0
7299;Casa;Aspirador de Pó;4614,06;3,0
7299;Livros;Ficção Científica;2210,91;1,0
7299;Esporte;Luvas;144,93;1,0
7299;Livros;Biografia;2448,46;3,0
7300;Moda;Jaqueta;1025,42;1,0
7301;Moda;Camiseta;4208,44;3,0
7301;Livros;Autoajuda;4911,46;2,0
7301;Esporte;Tênis Esportivo;4828,43;2,0
7302;Moda;Camiseta;2499,0;3,0
7302;Moda;Jaqueta;1153,38;1,0
7303;Casa;Sofá;2060,26;1,0
7303;Eletrônicos;Fone de Ouvido;4129,82;2,0
7303;Casa;Cadeira;3583,46;2,0
7304;Eletrônicos;Smartphone;1680,3;2,0
7304;Livros;Autoajuda;4853,51;1,0
7304;Eletrônicos;Tablet;2569,66;2,0
7305;Livros;Ficção Científica;1601,0;2,0
7305;Livros;Ficção Científica;1337,42;3,0
7305;Esporte;Luvas;2288,45;3,0
7305;Moda;Camiseta;4970,06;1,0
7306;Esporte;Luvas;3090,98;1,0
7306;Esporte;Bola de Futebol;521,5;2,0
7307;Moda;Calça Jeans;2208,32;1,0
7308;Esporte;Bicicleta;4945,44;3,0
7308;Moda;Calça Jeans;4176,55;3,0
7308;Casa;Sofá;715,0;2,0
7308;Livros;Autoajuda;3256,44;3,0
7308;Esporte;Bicicleta;2828,09;2,0
7309;Eletrônicos;Notebook;1821,2;2,0
7310;Livros;Romance;2811,01;2,0
7310;Moda;Jaqueta;3269,56;1,0
7310;Livros;Ficção Científica;2069,78;2,0
7310;Moda;Tênis;50,21;2,0
7311;Eletrônicos;Smartphone;768,77;2,0
7312;Livros;Autoajuda;3194,38;1,0
7312;Casa;Sofá;405,08;3,0
7312;Eletrônicos;Smartphone;61,58;3,0
7312;Eletrônicos;Tablet;1979,37;3,0
7313;Livros;Biografia;1718,9;2,0
7313;Moda;Camiseta;301,75;2,0
7313;Casa;Cadeira;4275,43;1,0
7313;Esporte;Tênis Esportivo;4315,11;3,0
7313;Moda;Camiseta;4559,33;2,0
7314;Moda;Tênis;3336,11;3,0
7314;Casa;Sofá;3442,0;1,0
7315;Esporte;Bicicleta;814,49;2,0
7316;Livros;Autoajuda;2860,67;1,0
7316;Eletrônicos;Tablet;323,82;3,0
7316;Esporte;Bola de Futebol;4326,72;2,0
7316;Eletrônicos;Notebook;3354,66;2,0
7317;Moda;Tênis;196,62;
7318;Livros;Ficção Científica;764,04;2,0
7318;Esporte;Tênis Esportivo;1248,64;3,0
7318;Livros;Autoajuda;1712,0;2,0
7318;Livros;Romance;4241,41;1,0
7319;Esporte;Luvas;3369,4;2,0
7319;Eletrônicos;;4979,96;1,0
7319;Moda;Tênis;3514,56;2,0
7320;Casa;Sofá;;3,0
7320;Casa;Sofá;4617,5;3,0
7321;Eletrônicos;Fone de Ouvido;3626,48;3,0
7321;Livros;Biografia;843,34;3,0
7322;Moda;Camiseta;4034,94;1,0
7322;Esporte;Tênis Esportivo;3650,82;1,0
7323;Moda;Jaqueta;2306,18;2,0
7323;Livros;Biografia;1159,5;3,0
7324;Casa;Cadeira;1744,9;2,0
7324;Casa;Sofá;4745,04;2,0
7325;Eletrônicos;Fone de Ouvido;4985,67;2,0
7325;Esporte;Bicicleta;1331,29;3,0
7325;Esporte;Tênis Esportivo;4570,15;2,0
7326;Casa;Aspirador de Pó;3317,64;2,0
7326;Eletrônicos;Smartphone;2068,06;3,0
7327;Eletrônicos; ;2994,29;2,0
7328;Livros;Biografia;4921,93;3,0
7328;Casa;Aspirador de Pó;2907,33;1,0
7328;Eletrônicos;Tablet;3191,19;1,0
7328;Eletrônicos;Notebook;2528,73;2,0
7328;Livros;Biografia;4803,22;2,0
7329;Moda;Tênis;2593,12;1,0
7330;Livros;Biografia;2363,78;3,0
7331;Eletrônicos;Fone de Ouvido;3842,08;3,0
7331;Livros;Ficção Científica;1344,56;2,0
7331;Esporte;Tênis Esportivo;4807,45;3,0
7331;Moda;Calça Jeans;1455,5;2,0
7331;Livros;Romance;3592,11;2,0
7332;Casa;Liquidificador;2089,59;3,0
7333;Eletrônicos;Notebook;2966,88;3,0
7333;Livros;Ficção Científica;1633,71;2,0
7334;Livros;Biografia;3108,31;3,0
7334;Esporte;Bicicleta;4984,17;3,0
7334;Eletrônicos;Notebook;2629,54;1,0
7334;Eletrônicos;Smartphone;936,97;2,0
7334;Moda;Camiseta;4861,46;3,0
7335;Livros;Biografia;1335,0;
7336;Casa;Aspirador de Pó;3843,06;3,0
7336;Esporte;Bola de Futebol;2453,34;2,0
7336;Eletrônicos;Tablet;154,94;2,0
7336;Eletrônicos;Tablet;4665,23;2,0
7336;Moda;Calça Jeans;2235,61;1,0
7337;Moda;;2154,24;2,0
7337;Moda;Camiseta;4790,18;2,0
7337;Casa;Liquidificador;1299,01;2,0
7338;Esporte;Bicicleta;2221,42;3,0
7339;Esporte;Tênis Esportivo;840,52;3,0
7339;Moda;Jaqueta;4183,94;1,0
7339;Esporte;Bola de Futebol;4059,48;2,0
7339;Livros;Biografia;1360,5;3,0
7340;Casa;Aspirador de Pó;4909,55;2,0
7340;Esporte;Bicicleta;2650,72;2,0
7340;Moda;Camiseta;530,03;2,0
7340;Eletrônicos;Fone de Ouvido;82731,84;3,0
7340;Livros;Ficção Científica;2423,92;2,0
7341;Casa;Sofá;4789,98;2,0
7341;Livros;Ficção Científica;989,54;1,0
7341;Eletrônicos;Tablet;2883,44;1,0
7341;Eletrônicos;Notebook;3216,5;2,0
7342;Esporte;Bola de Futebol;3092,82;2,0
7342;Eletrônicos;Tablet;1915,92;3,0
7342;Eletrônicos;Notebook;589,42;1,0
7343;Eletrônicos;Notebook;2508,6;2,0
7344;Casa;Cadeira;4442,39;3,0
7344;Esporte;Bola de Futebol;3849,2;2,0
7344;Eletrônicos;Notebook;4713,22;1,0
7345;Eletrônicos;Tablet;990,61;3,0
7345;Eletrônicos;Fone de Ouvido;4504,69;2,0
7345;Esporte;Bicicleta;877,9;3,0
7345;Esporte;Bicicleta;3553,32;2,0
7345;Livros;Autoajuda;3880,3;1,0
7346;Casa;Sofá;1606,78;1,0
7346;Eletrônicos;Fone de Ouvido;842,69;2,0
7346;Moda;Jaqueta;695,97;3,0
7346;Eletrônicos;Tablet;1646,1;3,0
7347;Eletrônicos;Fone de Ouvido;4309,74;2,0
7347;Livros;Biografia;4051,79;1,0
7348;Casa;Sofá;;2,0
7348;Casa;Sofá;903,78;2,0
7348;Moda;Tênis;61,52;3,0
7348;Moda;Jaqueta;2250,38;3,0
7348;Eletrônicos;Fone de Ouvido;2268,82;1,0
7349;Casa;Cadeira;57,53;2,0
7349;Eletrônicos;Fone de Ouvido;3379,31;3,0
7349;Moda;Tênis;470,71;1,0
7349;Eletrônicos;Notebook;475,55;3,0
7350;Esporte; ;4986,17;2,0
7350;Livros;Romance;1391,23;3,0
7350;Livros;Autoajuda;2165,28;1,0
7350;Casa;Sofá;4035,92;3,0
7351;Esporte;Bola de Futebol;4844,09;3,0
7351;Livros; ;3590,41;1,0
7351;Livros;Romance;3850,44;1,0
7351;Moda;Jaqueta;3280,61;2,0
7352;Esporte;Tênis Esportivo;2323,35;2,0
7352;Esporte;Tênis Esportivo;3737,87;1,0
7352;Moda;Jaqueta;2414,08;2,0
7352;Eletrônicos;Smartphone;1707,68;2,0
7353;Livros;Romance;3967,6;3,0
7353;Moda;Calça Jeans;1241,0;3,0
7353;Livros;Autoajuda;3810,96;1,0
7353;Eletrônicos;Fone de Ouvido;3523,78;3,0
7353;Eletrônicos;Tablet;4194,15;2,0
7354;Moda;Jaqueta;1122,05;230,0
7354;Livros;Ficção Científica;3886,87;2,0
7354;Moda;Camiseta;4756,17;3,0
7355;Eletrônicos;Tablet;770,2;1,0
7355;Eletrônicos;Tablet;583,82;1,0
7355;Esporte;Bola de Futebol;4297,33;1,0
7355;Esporte;Luvas;635,13;3,0
7355;Eletrônicos;Notebook;2184,32;2,0
7356;Livros;Romance;1367,9;1,0
7357;Casa;Sofá;2232,03;2,0
7357;Moda;Camiseta;2984,28;2,0
7357;Esporte;Luvas;190,43;3,0
7357;Esporte;Bola de Futebol;2761,04;2,0
7358;Esporte;Bola de Futebol;;1,0
7358;Casa;Aspirador de Pó;121,44;3,0
7358;Esporte;Tênis Esportivo;3569,38;2,0
7358;Casa;Aspirador de Pó;1302,15;1,0
7358;Esporte;Tênis Esportivo;3119,95;3,0
7359;Casa;Sofá;4981,28;2,0
7359;Livros;Ficção Científica;4695,9;1,0
7359;Eletrônicos;Smartphone;2862,31;2,0
7359;Eletrônicos;Fone de Ouvido;1309,0;2,0
7360;Livros;Romance;604,83;1,0
7360;Moda;Jaqueta;2278,07;1,0
7360;Eletrônicos;Smartphone;4181,39;2,0
7360;Esporte; ;1406,81;3,0
7360;Moda;Calça Jeans;4738,82;2,0
7361;Casa;Liquidificador;3214,34;2,0
7361;Eletrônicos;Tablet;3966,87;1,0
7361;Casa;Cadeira;3360,44;1,0
7362;Eletrônicos;Fone de Ouvido;4534,4;2,0
7362;Moda;Jaqueta;4917,46;1,0
7363;Eletrônicos;;1841,95;3,0
7363;Eletrônicos; ;1924,6;3,0
7364;Eletrônicos;Fone de Ouvido;4516,44;3,0
7365;Livros;Autoajuda;3676,29;2,0
7366;Livros;Romance;3856,84;3,0
7366;Casa;Liquidificador;1663,19;3,0
7366;Moda;Tênis;4541,69;2,0
7366;Casa;Liquidificador;4998,3;3,0
7366;Eletrônicos;Notebook;2187,05;3,0
7367;Eletrônicos;Smartphone;3129,45;2,0
7367;Eletrônicos;Tablet;4139,52;3,0
7367;Eletrônicos;Fone de Ouvido;1562,25;1,0
7367;Esporte;Luvas;4359,3;2,0
7367;Eletrônicos;Smartphone;2400,23;2,0
7368;Casa;Cadeira;841,07;1,0
7368;Esporte;Luvas;279,26;1,0
7369;Casa;Cadeira;2785,22;2,0
7369;Eletrônicos;Fone de Ouvido;;2,0
7369;Esporte;Tênis Esportivo;3517,27;1,0
7370;Eletrônicos;Smartphone;1175,45;1,0
7370;Eletrônicos;Fone de Ouvido;350,57;3,0
7370;Esporte;Bola de Futebol;2253,2;3,0
7371;Casa;Sofá;915,02;1,0
7371;Livros;Biografia;3179,33;2,0
7371;Esporte;Tênis Esportivo;3236,98;1,0
7371;Casa;Cadeira;2961,29;2,0
7371;Casa;Aspirador de Pó;930,31;2,0
7372;Casa;Liquidificador;441,27;1,0
7373;Moda;Calça Jeans;1333,92;3,0
7373;Moda;Calça Jeans;2232,04;2,0
7373;Esporte;Bola de Futebol;;3,0
7373;Livros;Ficção Científica;2130,54;1,0
7374;Casa;Cadeira;3714,73;2,0
7374;Moda;Tênis;1302,66;1,0
7375;Moda;Camiseta;612,43;
7376;Esporte;Luvas;3022,04;1,0
7376;Livros;Romance;1077,28;3,0
7376;Livros;Biografia;4035,74;1,0
7377;Moda;Jaqueta;1827,23;3,0
7377;Moda;Jaqueta;1233,8;2,0
7378;Moda;Tênis;773,78;3,0
7378;Moda;Calça Jeans;1415,44;2,0
7378;Moda;Camiseta;3701,65;3,0
7379;Esporte;Luvas;1649,7;2,0
7379;Moda;Camiseta;2469,43;1,0
7379;Livros;Romance;91,21;3,0
7380;Livros;Biografia;3610,54;1,0
7380;Livros;Ficção Científica;3077,11;2,0
7380;Eletrônicos;Tablet;4293,86;3,0
7381;Casa;Sofá;960,29;3,0
7381;Livros;Autoajuda;3750,03;3,0
7382;Esporte;Bola de Futebol;3837,78;1,0
7382;Livros;Autoajuda;3628,02;2,0
7383;Casa;Liquidificador;1854,94;3,0
7384;Moda;Jaqueta;743,72;1,0
7384;Eletrônicos;Tablet;4968,28;2,0
7385;Eletrônicos;Smartphone;1869,36;1,0
7386;Eletrônicos;Notebook;4182,66;1,0
7386;Livros;Autoajuda;2399,69;2,0
7386;Esporte;Luvas;1081,37;2,0
7386;Eletrônicos;Notebook;4936,61;3,0
7387;Casa;Sofá;65090,21;1,0
7387;Livros;Ficção Científica;2544,21;3,0
7387;Casa;Liquidificador;3996,53;3,0
7387;Moda; ;4922,72;3,0
7387;Esporte;Tênis Esportivo;2280,92;3,0
7388;Moda;Jaqueta;3966,74;2,0
7388;Livros;Biografia;1680,91;1,0
7388;Livros;Autoajuda;798,8;1,0
7389;Eletrônicos;Notebook;3931,08;2,0
7389;Livros;Biografia;4005,91;1,0
7390;Casa;Sofá;636,46;3,0
7390;Eletrônicos;Tablet;403,6;3,0
7390;Esporte;Bola de Futebol;4581,67;2,0
7390;Casa;Aspirador de Pó;3037,91;2,0
7390;Livros;Romance;213,58;2,0
7391;Moda;Calça Jeans;3093,27;1,0
7391;Esporte;Bicicleta;4872,56;3,0
7391;Esporte;Bola de Futebol;1551,46;1,0
7391;Esporte;Tênis Esportivo;3514,46;1,0
7391;Eletrônicos;Notebook;2124,9;1,0
7392;Livros;Autoajuda;3004,53;3,0
7393;Moda;Tênis;3143,95;3,0
7393;Casa;Sofá;3079,1;1,0
7393;Moda;Calça Jeans;1615,95;3,0
7393;Casa;;3396,48;3,0
7394;Casa;Sofá;3819,76;
7394;Eletrônicos;Smartphone;4425,45;1,0
7394;Esporte;Bola de Futebol;1433,25;3,0
7394;Moda;Calça Jeans;3528,83;1,0
7394;Moda;Jaqueta;2571,35;3,0
7395;Casa;Cadeira;1327,52;2,0
7395;Moda;Jaqueta;697,62;1,0
7395;Moda;Calça Jeans;2174,72;3,0
7396;Esporte;Luvas;1085,7;3,0
7396;Moda;Camiseta;3584,06;1,0
7396;Casa;Liquidificador;4011,13;1,0
7396;Casa;Cadeira;3501,19;1,0
7397;Esporte;Luvas;1667,37;2,0
7397;Casa;Cadeira;907,59;3,0
7397;Eletrônicos;Smartphone;356,56;3,0
7397;Esporte;Tênis Esportivo;2329,38;3,0
7397;Eletrônicos;Notebook;550,84;1,0
7398;Livros;Autoajuda;1566,57;1,0
7398;Moda;Camiseta;681,79;1,0
7398;Eletrônicos;Notebook;388,67;3,0
7398;Eletrônicos;Tablet;3939,16;1,0
7399;Moda;Calça Jeans;4347,25;2,0
7399;Livros;Romance;4368,25;3,0
7399;Livros;Ficção Científica;150,15;1,0
7400;Livros;Romance;1923,84;1,0
7401;Moda;Jaqueta;474,47;3,0
7401;Eletrônicos;Smartphone;2886,73;1,0
7401;Eletrônicos;Smartphone;122,46;1,0
7401;Esporte;Bicicleta;;1,0
7402;Esporte;Bicicleta;805,82;3,0
7402;Eletrônicos;Smartphone;1100,19;2,0
7403;Moda;Camiseta;4257,34;3,0
7404;Eletrônicos;Fone de Ouvido;54,28;2,0
7404;Esporte;Luvas;439,36;3,0
7404;Moda;Jaqueta;208,2;2,0
7404;Esporte;Bicicleta;4475,58;1,0
7404;Eletrônicos;Fone de Ouvido;1841,37;3,0
7405;Casa;Liquidificador;2186,51;1,0
7405;Livros;Ficção Científica;1227,66;1,0
7405;Livros;Romance;586,81;2,0
7405;Moda;Jaqueta;686,27;1,0
7405;Eletrônicos;Fone de Ouvido;4220,12;3,0
7406;Esporte;Bola de Futebol;2442,19;1,0
7406;Livros;Romance;4056,38;2,0
7406;Eletrônicos;Notebook;1130,05;1,0
7407;Casa;Sofá;2232,36;1,0
7408;Moda;Tênis;4878,06;2,0
7408;Livros;Romance;3199,49;1,0
7408;Livros;Autoajuda;2091,92;1,0
7408;Moda;Camiseta;1134,81;2,0
7408;Moda;Tênis;2418,16;1,0
7409;Casa;Liquidificador;2952,58;3,0
7409;Eletrônicos;Smartphone;167,49;3,0
7410;Eletrônicos;Tablet;733,82;2,0
7410;Esporte;Tênis Esportivo;247,68;3,0
7410;Livros;Autoajuda;2611,99;3,0
7411;Livros;Autoajuda;1832,73;1,0
7412;Casa;Cadeira;3849,63;2,0
7412;Livros;Biografia;1960,9;3,0
7413;Moda; ;515,47;
7413;Casa;Liquidificador;;
7413;Eletrônicos;Smartphone;1895,25;2,0
7414;Casa;Liquidificador;2047,66;1,0
7415;Eletrônicos;Tablet;3835,22;1,0
7415;Esporte;Tênis Esportivo;626,32;3,0
7415;Casa;Aspirador de Pó;1967,72;2,0
7415;Esporte;Tênis Esportivo;4017,99;2,0
7415;Esporte;Bola de Futebol;4430,42;3,0
7416;Moda;Tênis;4958,27;3,0
7416;Casa;Sofá;1748,51;3,0
7417;Esporte;Bicicleta;80,49;1,0
7417;Livros;Autoajuda;429,25;1,0
7417;Moda;Jaqueta;3921,48;2,0
7417;Moda;Tênis;2454,8;2,0
7417;Eletrônicos;Fone de Ouvido;1478,61;1,0
7418;Eletrônicos;Tablet;4690,18;2,0
7418;Moda;Camiseta;4322,23;2,0
7418;Casa;Cadeira;1795,0;3,0
7418;Eletrônicos;Smartphone;751,38;3,0
7419;Esporte;Tênis Esportivo;1545,9;1,0
7420;Esporte;Tênis Esportivo;702,1;
7420;Moda;Tênis;1039,55;3,0
7420;Eletrônicos;Smartphone;4771,06;3,0
7421;Casa;Aspirador de Pó;1327,52;1,0
7422;Eletrônicos;Fone de Ouvido;3557,54;3,0
7422;Livros;Autoajuda;234,79;1,0
7422;Esporte;;2215,26;1,0
7422;Esporte;Bola de Futebol;3928,23;1,0
7422;Moda;Calça Jeans;1834,14;2,0
7423;Moda;Camiseta;965,39;3,0
7423;Eletrônicos;Tablet;2123,67;1,0
7423;Casa;Liquidificador;4540,18;2,0
7424;Eletrônicos;Tablet;1868,78;3,0
7424;Eletrônicos;Smartphone;1960,19;2,0
7424;Casa;Liquidificador;1774,45;3,0
7425;Casa;Aspirador de Pó;2781,94;2,0
7425;Moda;Calça Jeans;1080,1;3,0
7425;Esporte;Bola de Futebol;160,71;3,0
7426;Casa;Sofá;3269,07;2,0
7426;Esporte;Bola de Futebol;708,99;1,0
7427;Livros;Autoajuda;1410,55;2,0
7427;Esporte;Luvas;1320,78;3,0
7427;Livros;Autoajuda;872,78;1,0
7427;Casa;Cadeira;4610,82;1,0
7428;Livros;Ficção Científica;3977,64;3,0
7429;Casa;Aspirador de Pó;1800,23;1,0
7429;Casa;Aspirador de Pó;2587,77;1,0
7429;Eletrônicos;Notebook;2619,21;3,0
7429;Livros;Romance;1276,89;3,0
7429;Moda;Tênis;3426,89;1,0
7430;Moda;Calça Jeans;4695,99;3,0
7431;Esporte;Tênis Esportivo;4169,42;1,0
7431;Casa;Liquidificador;4309,67;3,0
7431;Casa;Liquidificador;3901,39;1,0
7431;Casa;Aspirador de Pó;4052,33;1,0
7431;Livros;Ficção Científica;105,11;2,0
7432;Moda;Camiseta;3677,74;3,0
7432;Moda;Camiseta;1158,18;3,0
7432;Livros;;549,88;2,0
7432;Esporte;Luvas;3964,99;3,0
7433;Eletrônicos;Smartphone;3680,24;2,0
7433;Eletrônicos;Tablet;4409,32;3,0
7434;Eletrônicos;Fone de Ouvido;4892,0;2,0
7434;Livros;;4682,95;2,0
7434;Eletrônicos; ;2967,76;1,0
7434;Livros;Ficção Científica;2563,88;295,0
7435;Moda;Tênis;1251,05;3,0
7435;Livros;Biografia;2083,36;2,0
7435;Casa;Cadeira;3009,33;2,0
7435;Casa;Aspirador de Pó;2829,09;1,0
7436;Moda;Calça Jeans;3588,5;1,0
7436;Moda;Tênis;4740,42;2,0
7436;Eletrônicos;Notebook;3391,66;3,0
7436;Casa;Liquidificador;2867,75;1,0
7437;Esporte;Luvas;3831,0;3,0
7437;Eletrônicos;Fone de Ouvido;342,57;1,0
7437;Livros;Ficção Científica;134,65;2,0
7438;Casa;Aspirador de Pó;777,06;3,0
7438;Casa;Sofá;1941,71;3,0
7438;Casa;Liquidificador;3215,47;3,0
7438;Esporte;Bola de Futebol;4665,06;3,0
7439;Casa;Liquidificador;2369,83;1,0
7440;Livros;Ficção Científica;4332,52;2,0
7440;Moda;Jaqueta;1274,25;3,0
7441;Esporte;Bicicleta;2684,54;1,0
7441;Moda;Camiseta;2641,89;2,0
7442;Livros;Romance;966,56;3,0
7442;Esporte;Bola de Futebol;4029,82;3,0
7443;Moda;Jaqueta;647,95;1,0
7443;Livros;Autoajuda;1927,31;1,0
7443;Eletrônicos;Tablet;1048,71;2,0
7443;Casa;Sofá;4432,56;1,0
7443;Livros;Biografia;631,58;2,0
7444;Esporte;Tênis Esportivo;2276,76;1,0
7444;Eletrônicos;Smartphone;3898,85;3,0
7444;Casa;Cadeira;2974,49;2,0
7445;Moda;Jaqueta;;1,0
7445;Eletrônicos;Fone de Ouvido;1141,26;1,0
7445;Eletrônicos;Smartphone;1512,12;3,0
7445;Livros;Autoajuda;2550,3;1,0
7446;Livros;Autoajuda;78,57;3,0
7446;Eletrônicos;Fone de Ouvido;4488,41;3,0
7446;Casa;Liquidificador;3762,75;3,0
7446;Moda;Tênis;1443,13;
7447;Casa;Aspirador de Pó;2178,18;2,0
7447;Moda;Tênis;3471,63;1,0
7448;Esporte;Bicicleta;3827,58;2,0
7448;Moda;Camiseta;1331,68;1,0
7448;Eletrônicos;Smartphone;974,23;1,0
7448;Moda;Calça Jeans;2614,89;1,0
7448;Livros;Biografia;63,57;1,0
7449;Casa;Aspirador de Pó;;1,0
7450;Esporte;Tênis Esportivo;2465,71;2,0
7451;Moda;Jaqueta;1012,01;3,0
7451;Esporte;Bola de Futebol;1041,22;1,0
7451;Esporte;Bicicleta;4443,62;1,0
7451;Esporte;Bola de Futebol;2804,58;2,0
7451;Livros;Ficção Científica;3306,04;1,0
7452;Casa;Aspirador de Pó;199,87;1,0
7452;Eletrônicos;Notebook;2005,7;1,0
7452;Esporte;Bola de Futebol;3268,77;1,0
7453;Livros;Romance;4571,93;2,0
7453;Casa;Sofá;2036,21;1,0
7453;Casa;Sofá;1569,56;1,0
7453;Esporte;Bicicleta;2085,78;3,0
7453;Livros;Romance;48,89;3,0
7454;Moda;Camiseta;2104,72;3,0
7455;Moda;Calça Jeans;2237,82;3,0
7456;Casa;Cadeira;4531,37;3,0
7456;Moda;Camiseta;3892,16;1,0
7457;Esporte;Bola de Futebol;1391,26;3,0
7457;Livros;Ficção Científica;2980,02;1,0
7458;Casa;Aspirador de Pó;1237,57;1,0
7458;Eletrônicos;Tablet;861,94;2,0
7458;Casa;Sofá;522,69;3,0
7458;Eletrônicos;Fone de Ouvido;2176,12;3,0
7459;Moda;Camiseta;4093,46;2,0
7459;Esporte;Bola de Futebol;350,65;3,0
7460;Esporte;Luvas;215,91;1,0
7460;Livros;Romance;4248,34;3,0
7460;Eletrônicos;Fone de Ouvido;1495,42;1,0
7461;Eletrônicos;Notebook;3793,69;1,0
7461;Livros;Autoajuda;1558,63;
7462;Moda;Calça Jeans;4086,9;3,0
7462;Casa;Sofá;3522,1;2,0
7462;Moda;Calça Jeans;3994,88;2,0
7462;Esporte;Bola de Futebol;3526,38;1,0
7463;Livros;Romance;3538,31;2,0
7463;Casa;Liquidificador;2150,42;2,0
7463;Livros;Romance;3499,25;3,0
7463;Casa;Cadeira;3232,75;2,0
7463;Esporte;;3387,02;2,0
7464;Esporte;Bola de Futebol;4533,78;3,0
7464;Livros;Biografia;1130,5;2,0
7464;Esporte;Luvas;3580,94;3,0
7465;Casa;Aspirador de Pó;3449,32;2,0
7465;Livros;Ficção Científica;2087,57;3,0
7465;Casa;Aspirador de Pó;2215,86;2,0
7466;Casa;Aspirador de Pó;974,84;3,0
7466;Esporte;Bola de Futebol;1431,78;2,0
7466;Livros;Biografia;51,6;2,0
7466;Esporte;Luvas;3212,95;1,0
7466;Eletrônicos;Tablet;4065,7;1,0
7467;Livros;Romance;4568,3;1,0
7467;Eletrônicos;Notebook;2207,65;2,0
7467;Moda;Calça Jeans;2957,83;1,0
7467;Moda;Camiseta;1540,98;2,0
7467;Livros;Romance;3136,93;2,0
7468;Casa;Liquidificador;2577,16;2,0
7468;Livros;Biografia;4297,16;1,0
7468;Casa;Sofá;3890,19;1,0
7468;Casa;Sofá;4592,17;1,0
7468;Esporte;Bicicleta;3134,49;1,0
7469;Moda;Calça Jeans;3123,73;1,0
7470;Esporte;Tênis Esportivo;2952,62;1,0
7470;Livros;Romance;357,82;2,0
7471;Esporte;Tênis Esportivo;;2,0
7471;Livros;Autoajuda;1084,58;1,0
7471;Casa;Liquidificador;4863,54;3,0
7472;Eletrônicos;Fone de Ouvido;1989,64;2,0
7472;Livros;Autoajuda;1074,6;3,0
7472;Livros;Romance;282,44;2,0
7472;Eletrônicos;Smartphone;3739,45;2,0
7473;Esporte;Bola de Futebol;3310,16;1,0
7474;Esporte;Luvas;2047,2;3,0
7475;Livros; ;3477,29;2,0
7475;Casa;Sofá;3520,83;1,0
7476;Eletrônicos;Fone de Ouvido;1088,22;379,0
7476;Esporte;Luvas;1660,86;2,0
7476;Livros;Biografia;1984,2;1,0
7476;Esporte;Bicicleta;1363,56;1,0
7476;Esporte;Bola de Futebol;1882,43;
7477;Casa; ;4069,97;2,0
7477;Casa;Sofá;2954,28;2,0
7477;Eletrônicos;Smartphone;2584,05;2,0
7477;Casa;Liquidificador;1463,58;2,0
7477;Eletrônicos;Notebook;2112,61;1,0
7478;Casa;Sofá;1322,7;1,0
7478;Moda;Jaqueta;631,07;
7478;Moda;Jaqueta;3073,95;1,0
7479;Casa;Aspirador de Pó;4399,49;3,0
7479;Livros;Biografia;1100,78;1,0
7480;Eletrônicos;Notebook;;3,0
7480;Livros;Biografia;4162,05;3,0
7481;Casa;Liquidificador;4600,89;2,0
7481;Moda;Tênis;2023,34;3,0
7481;Esporte;Bicicleta;4694,53;1,0
7481;Esporte;Bicicleta;4707,52;2,0
7481;Esporte;Bicicleta;2227,04;1,0
7482;Eletrônicos;Smartphone;1445,55;1,0
7482;Esporte;Luvas;2293,5;2,0
7482;Esporte; ;4028,58;3,0
7483;Moda;Calça Jeans;1378,41;3,0
7483;Esporte;Luvas;1114,06;1,0
7484;Esporte;Luvas;1588,63;2,0
7484;Casa;Liquidificador;4051,02;1,0
